# Label: Trigno sensor 14: EMG 14 Sampling frequency: 1,925926e+003 Number of points: 202020 X start: 0,000000e+000 Unit: Volts Domain Unit: s
# Label: Trigno sensor 14: Acc 14.X Sampling frequency: 1,481481e+002 Number of points: 15540 X start: 0,000000e+000 Unit: g Domain Unit: s
# Label: Trigno sensor 14: Acc 14.Y Sampling frequency: 1,481481e+002 Number of points: 15540 X start: 0,000000e+000 Unit: g Domain Unit: s
# Label: Trigno sensor 14: Acc 14.Z Sampling frequency: 1,481481e+002 Number of points: 15540 X start: 0,000000e+000 Unit: g Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 3,000000e+002
# A/D card Gain: 1,000000e+000
# Bit Resolution: -1,000000e+000
# Bias: 0,000000e+000
# High pass cutoff frequency: 0,000000e+000
# Low pass cutoff frequency: 0,000000e+000
# System Gain: 8,360000e-002
# A/D card Gain: 1,000000e+000
# Bit Resolution: -1,000000e+000
# Bias: 0,000000e+000
# High pass cutoff frequency: 0,000000e+000
# Low pass cutoff frequency: 0,000000e+000
# System Gain: 8,360000e-002
# A/D card Gain: 1,000000e+000
# Bit Resolution: -1,000000e+000
# Bias: 0,000000e+000
# High pass cutoff frequency: 0,000000e+000
# Low pass cutoff frequency: 0,000000e+000
# System Gain: 8,360000e-002
# A/D card Gain: 1,000000e+000
# Bit Resolution: -1,000000e+000
# Bias: 0,000000e+000
# High pass cutoff frequency: 0,000000e+000
# Low pass cutoff frequency: 0,000000e+000
X [s],Trigno sensor 14: EMG 14 [Volts],X [s],Trigno sensor 14: Acc 14.X [g],X [s],Trigno sensor 14: Acc 14.Y [g],X [s],Trigno sensor 14: Acc 14.Z [g]
0,00000e+000,0,00000e+000,0,00000e+000,0,00000e+000,0,00000e+000,0,00000e+000,0,00000e+000,0,00000e+000
5,19231e-004,0,00000e+000,6,75000e-003,0,00000e+000,6,75000e-003,0,00000e+000,6,75000e-003,0,00000e+000
1,03846e-003,0,00000e+000,1,35000e-002,0,00000e+000,1,35000e-002,0,00000e+000,1,35000e-002,0,00000e+000
1,55769e-003,0,00000e+000,2,02500e-002,0,00000e+000,2,02500e-002,0,00000e+000,2,02500e-002,0,00000e+000
2,07692e-003,0,00000e+000,2,70000e-002,0,00000e+000,2,70000e-002,0,00000e+000,2,70000e-002,0,00000e+000
2,59615e-003,0,00000e+000,3,37500e-002,0,00000e+000,3,37500e-002,0,00000e+000,3,37500e-002,0,00000e+000
3,11538e-003,0,00000e+000,4,05000e-002,0,00000e+000,4,05000e-002,0,00000e+000,4,05000e-002,0,00000e+000
3,63462e-003,0,00000e+000,4,72500e-002,0,00000e+000,4,72500e-002,0,00000e+000,4,72500e-002,0,00000e+000
4,15385e-003,0,00000e+000,5,40000e-002,-2,35150e+000,5,40000e-002,1,31067e+000,5,40000e-002,-2,89118e+000
4,67308e-003,0,00000e+000,6,07500e-002,-2,27440e+000,6,07500e-002,1,34922e+000,6,07500e-002,-2,85263e+000
5,19231e-003,0,00000e+000,6,75000e-002,-2,19730e+000,6,75000e-002,1,27212e+000,6,75000e-002,-2,77554e+000
5,71154e-003,0,00000e+000,7,42500e-002,-2,15875e+000,7,42500e-002,1,23357e+000,7,42500e-002,-2,69844e+000
6,23077e-003,0,00000e+000,8,10000e-002,-2,15875e+000,8,10000e-002,1,15647e+000,8,10000e-002,-2,58279e+000
6,75000e-003,0,00000e+000,8,77500e-002,-2,15875e+000,8,77500e-002,1,19502e+000,8,77500e-002,-2,54424e+000
7,26923e-003,0,00000e+000,9,45000e-002,-2,12020e+000,9,45000e-002,1,23357e+000,9,45000e-002,-2,62134e+000
7,78846e-003,0,00000e+000,1,01250e-001,-2,08165e+000,1,01250e-001,1,27212e+000,1,01250e-001,-2,69844e+000
8,30769e-003,0,00000e+000,1,08000e-001,-2,12020e+000,1,08000e-001,1,27212e+000,1,08000e-001,-2,77554e+000
8,82692e-003,0,00000e+000,1,14750e-001,-2,23585e+000,1,14750e-001,1,19502e+000,1,14750e-001,-2,69844e+000
9,34615e-003,0,00000e+000,1,21500e-001,-2,35150e+000,1,21500e-001,1,15647e+000,1,21500e-001,-2,62134e+000
9,86538e-003,0,00000e+000,1,28250e-001,-2,42859e+000,1,28250e-001,1,23357e+000,1,28250e-001,-2,46714e+000
1,03846e-002,0,00000e+000,1,35000e-001,-2,35150e+000,1,35000e-001,1,23357e+000,1,35000e-001,-2,39004e+000
1,09038e-002,0,00000e+000,1,41750e-001,-2,27440e+000,1,41750e-001,1,27212e+000,1,41750e-001,-2,35150e+000
1,14231e-002,0,00000e+000,1,48500e-001,-2,23585e+000,1,48500e-001,1,31067e+000,1,48500e-001,-2,35150e+000
1,19423e-002,0,00000e+000,1,55250e-001,-2,19730e+000,1,55250e-001,1,42632e+000,1,55250e-001,-2,31295e+000
1,24615e-002,0,00000e+000,1,62000e-001,-2,19730e+000,1,62000e-001,1,50342e+000,1,62000e-001,-2,31295e+000
1,29808e-002,0,00000e+000,1,68750e-001,-2,19730e+000,1,68750e-001,1,54196e+000,1,68750e-001,-2,27440e+000
1,35000e-002,0,00000e+000,1,75500e-001,-2,19730e+000,1,75500e-001,1,54196e+000,1,75500e-001,-2,23585e+000
1,40192e-002,0,00000e+000,1,82250e-001,-2,23585e+000,1,82250e-001,1,54196e+000,1,82250e-001,-2,23585e+000
1,45385e-002,0,00000e+000,1,89000e-001,-2,27440e+000,1,89000e-001,1,54196e+000,1,89000e-001,-2,23585e+000
1,50577e-002,0,00000e+000,1,95750e-001,-2,27440e+000,1,95750e-001,1,58051e+000,1,95750e-001,-2,31295e+000
1,55769e-002,0,00000e+000,2,02500e-001,-2,27440e+000,2,02500e-001,1,61906e+000,2,02500e-001,-2,39004e+000
1,60962e-002,0,00000e+000,2,09250e-001,-2,19730e+000,2,09250e-001,1,73471e+000,2,09250e-001,-2,31295e+000
1,66154e-002,0,00000e+000,2,16000e-001,-2,12020e+000,2,16000e-001,1,85036e+000,2,16000e-001,-2,27440e+000
1,71346e-002,0,00000e+000,2,22750e-001,-2,12020e+000,2,22750e-001,1,85036e+000,2,22750e-001,-2,15875e+000
1,76538e-002,0,00000e+000,2,29500e-001,-2,15875e+000,2,29500e-001,1,81181e+000,2,29500e-001,-2,19730e+000
1,81731e-002,0,00000e+000,2,36250e-001,-2,27440e+000,2,36250e-001,1,85036e+000,2,36250e-001,-2,19730e+000
1,86923e-002,0,00000e+000,2,43000e-001,-2,35150e+000,2,43000e-001,1,85036e+000,2,43000e-001,-2,27440e+000
1,92115e-002,0,00000e+000,2,49750e-001,-2,39004e+000,2,49750e-001,1,88891e+000,2,49750e-001,-2,31295e+000
1,97308e-002,0,00000e+000,2,56500e-001,-2,35150e+000,2,56500e-001,1,92746e+000,2,56500e-001,-2,35150e+000
2,02500e-002,0,00000e+000,2,63250e-001,-2,27440e+000,2,63250e-001,2,00455e+000,2,63250e-001,-2,27440e+000
2,07692e-002,0,00000e+000,2,70000e-001,-2,08165e+000,2,70000e-001,2,08165e+000,2,70000e-001,-2,23585e+000
2,12885e-002,0,00000e+000,2,76750e-001,-1,96600e+000,2,76750e-001,2,12020e+000,2,76750e-001,-2,23585e+000
2,18077e-002,0,00000e+000,2,83500e-001,-1,96600e+000,2,83500e-001,2,04310e+000,2,83500e-001,-2,19730e+000
2,23269e-002,0,00000e+000,2,90250e-001,-1,96600e+000,2,90250e-001,1,92746e+000,2,90250e-001,-2,23585e+000
2,28462e-002,0,00000e+000,2,97000e-001,-2,04310e+000,2,97000e-001,1,88891e+000,2,97000e-001,-2,35150e+000
2,33654e-002,0,00000e+000,3,03750e-001,-2,15875e+000,3,03750e-001,1,81181e+000,3,03750e-001,-2,42859e+000
2,38846e-002,0,00000e+000,3,10500e-001,-2,31295e+000,3,10500e-001,1,69616e+000,3,10500e-001,-2,54424e+000
2,44038e-002,0,00000e+000,3,17250e-001,-2,35150e+000,3,17250e-001,1,58051e+000,3,17250e-001,-2,58279e+000
2,49231e-002,0,00000e+000,3,24000e-001,-2,39004e+000,3,24000e-001,1,46487e+000,3,24000e-001,-2,65989e+000
2,54423e-002,0,00000e+000,3,30750e-001,-2,35150e+000,3,30750e-001,1,31067e+000,3,30750e-001,-2,73699e+000
2,59615e-002,0,00000e+000,3,37500e-001,-2,39004e+000,3,37500e-001,1,15647e+000,3,37500e-001,-2,89118e+000
2,64808e-002,0,00000e+000,3,44250e-001,-2,42859e+000,3,44250e-001,9,25179e-001,3,44250e-001,-3,00683e+000
2,70000e-002,0,00000e+000,3,51000e-001,-2,46714e+000,3,51000e-001,7,70982e-001,3,51000e-001,-3,08393e+000
